----------------------------------------
Begin PBS Prologue Fri Jan 27 19:45:02 EST 2017 1485564302
Job ID:		77173546.gm-1r16-n04.guillimin.clumeq.ca
Username:	akashi
Group:		rck-371-01
Nodes:		aw-4r14-n19
End PBS Prologue Fri Jan 27 19:45:02 EST 2017 1485564302
----------------------------------------
Unsteady: 100000, 1.000000, 0, 0, vanleer, 0.200000, 0.200000, 1
setup: Selected Van Leer flux
Euler1dExplicit: Using 1-stage TVD RK scheme; loaded coefficients.
Euler1dExplicit: run(): Step 83380 - Time = 0.108172
Euler1dExplicit: run(): Step 83390 - Time = 0.108185
Euler1dExplicit: run(): Step 83400 - Time = 0.108197
Euler1dExplicit: run(): Step 83410 - Time = 0.108210
Euler1dExplicit: run(): Step 83420 - Time = 0.108222
Euler1dExplicit: run(): Step 83430 - Time = 0.108235
Euler1dExplicit: run(): Step 83440 - Time = 0.108248
Euler1dExplicit: run(): Step 83450 - Time = 0.108260
Euler1dExplicit: run(): Step 83460 - Time = 0.108273
Euler1dExplicit: run(): Step 83470 - Time = 0.108285
Euler1dExplicit: run(): Step 83480 - Time = 0.108298
Euler1dExplicit: run(): Step 83490 - Time = 0.108311
Euler1dExplicit: run(): Step 83500 - Time = 0.108323
Euler1dExplicit: run(): Step 83510 - Time = 0.108336
Euler1dExplicit: run(): Step 83520 - Time = 0.108348
Euler1dExplicit: run(): Step 83530 - Time = 0.108361
Euler1dExplicit: run(): Step 83540 - Time = 0.108374
Euler1dExplicit: run(): Step 83550 - Time = 0.108386
Euler1dExplicit: run(): Step 83560 - Time = 0.108399
Euler1dExplicit: run(): Step 83570 - Time = 0.108411
Euler1dExplicit: run(): Step 83580 - Time = 0.108424
Euler1dExplicit: run(): Step 83590 - Time = 0.108436
Euler1dExplicit: run(): Step 83600 - Time = 0.108449
Euler1dExplicit: run(): Step 83610 - Time = 0.108462
Euler1dExplicit: run(): Step 83620 - Time = 0.108474
Euler1dExplicit: run(): Step 83630 - Time = 0.108487
Euler1dExplicit: run(): Step 83640 - Time = 0.108499
Euler1dExplicit: run(): Step 83650 - Time = 0.108512
Euler1dExplicit: run(): Step 83660 - Time = 0.108525
Euler1dExplicit: run(): Step 83670 - Time = 0.108537
Euler1dExplicit: run(): Step 83680 - Time = 0.108550
Euler1dExplicit: run(): Step 83690 - Time = 0.108562
Euler1dExplicit: run(): Step 83700 - Time = 0.108575
Euler1dExplicit: run(): Step 83710 - Time = 0.108588
Euler1dExplicit: run(): Step 83720 - Time = 0.108600
Euler1dExplicit: run(): Step 83730 - Time = 0.108613
Euler1dExplicit: run(): Step 83740 - Time = 0.108625
Euler1dExplicit: run(): Step 83750 - Time = 0.108638
Euler1dExplicit: run(): Step 83760 - Time = 0.108650
Euler1dExplicit: run(): Step 83770 - Time = 0.108663
Euler1dExplicit: run(): Step 83780 - Time = 0.108676
Euler1dExplicit: run(): Step 83790 - Time = 0.108688
Euler1dExplicit: run(): Step 83800 - Time = 0.108701
Euler1dExplicit: run(): Step 83810 - Time = 0.108713
Euler1dExplicit: run(): Step 83820 - Time = 0.108726
Euler1dExplicit: run(): Step 83830 - Time = 0.108738
Euler1dExplicit: run(): Step 83840 - Time = 0.108751
Euler1dExplicit: run(): Step 83850 - Time = 0.108764
Euler1dExplicit: run(): Step 83860 - Time = 0.108776
Euler1dExplicit: run(): Step 83870 - Time = 0.108789
Euler1dExplicit: run(): Step 83880 - Time = 0.108801
Euler1dExplicit: run(): Step 83890 - Time = 0.108814
Euler1dExplicit: run(): Step 83900 - Time = 0.108826
Euler1dExplicit: run(): Step 83910 - Time = 0.108839
Euler1dExplicit: run(): Step 83920 - Time = 0.108851
Euler1dExplicit: run(): Step 83930 - Time = 0.108864
Euler1dExplicit: run(): Step 83940 - Time = 0.108877
Euler1dExplicit: run(): Step 83950 - Time = 0.108889
Euler1dExplicit: run(): Step 83960 - Time = 0.108902
Euler1dExplicit: run(): Step 83970 - Time = 0.108914
Euler1dExplicit: run(): Step 83980 - Time = 0.108927
Euler1dExplicit: run(): Step 83990 - Time = 0.108939
Euler1dExplicit: run(): Step 84000 - Time = 0.108952
Euler1dExplicit: run(): Step 84010 - Time = 0.108964
Euler1dExplicit: run(): Step 84020 - Time = 0.108977
Euler1dExplicit: run(): Step 84030 - Time = 0.108990
Euler1dExplicit: run(): Step 84040 - Time = 0.109002
Euler1dExplicit: run(): Step 84050 - Time = 0.109015
Euler1dExplicit: run(): Step 84060 - Time = 0.109027
Euler1dExplicit: run(): Step 84070 - Time = 0.109040
Euler1dExplicit: run(): Step 84080 - Time = 0.109052
Euler1dExplicit: run(): Step 84090 - Time = 0.109065
Euler1dExplicit: run(): Step 84100 - Time = 0.109077
Euler1dExplicit: run(): Step 84110 - Time = 0.109090
Euler1dExplicit: run(): Step 84120 - Time = 0.109103
Euler1dExplicit: run(): Step 84130 - Time = 0.109115
Euler1dExplicit: run(): Step 84140 - Time = 0.109128
Euler1dExplicit: run(): Step 84150 - Time = 0.109140
Euler1dExplicit: run(): Step 84160 - Time = 0.109153
Euler1dExplicit: run(): Step 84170 - Time = 0.109165
Euler1dExplicit: run(): Step 84180 - Time = 0.109178
Euler1dExplicit: run(): Step 84190 - Time = 0.109190
Euler1dExplicit: run(): Step 84200 - Time = 0.109203
Euler1dExplicit: run(): Step 84210 - Time = 0.109215
Euler1dExplicit: run(): Step 84220 - Time = 0.109228
Euler1dExplicit: run(): Step 84230 - Time = 0.109241
Euler1dExplicit: run(): Step 84240 - Time = 0.109253
Euler1dExplicit: run(): Step 84250 - Time = 0.109266
Euler1dExplicit: run(): Step 84260 - Time = 0.109278
Euler1dExplicit: run(): Step 84270 - Time = 0.109291
Euler1dExplicit: run(): Step 84280 - Time = 0.109303
Euler1dExplicit: run(): Step 84290 - Time = 0.109316
Euler1dExplicit: run(): Step 84300 - Time = 0.109328
Euler1dExplicit: run(): Step 84310 - Time = 0.109341
Euler1dExplicit: run(): Step 84320 - Time = 0.109353
Euler1dExplicit: run(): Step 84330 - Time = 0.109366
Euler1dExplicit: run(): Step 84340 - Time = 0.109378
Euler1dExplicit: run(): Step 84350 - Time = 0.109391
Euler1dExplicit: run(): Step 84360 - Time = 0.109403
Euler1dExplicit: run(): Step 84370 - Time = 0.109416
Euler1dExplicit: run(): Step 84380 - Time = 0.109428
Euler1dExplicit: run(): Step 84390 - Time = 0.109441
Euler1dExplicit: run(): Step 84400 - Time = 0.109453
Euler1dExplicit: run(): Step 84410 - Time = 0.109466
Euler1dExplicit: run(): Step 84420 - Time = 0.109478
Euler1dExplicit: run(): Step 84430 - Time = 0.109491
Euler1dExplicit: run(): Step 84440 - Time = 0.109503
Euler1dExplicit: run(): Step 84450 - Time = 0.109516
Euler1dExplicit: run(): Step 84460 - Time = 0.109528
Euler1dExplicit: run(): Step 84470 - Time = 0.109541
Euler1dExplicit: run(): Step 84480 - Time = 0.109553
Euler1dExplicit: run(): Step 84490 - Time = 0.109566
Euler1dExplicit: run(): Step 84500 - Time = 0.109578
Euler1dExplicit: run(): Step 84510 - Time = 0.109591
Euler1dExplicit: run(): Step 84520 - Time = 0.109603
Euler1dExplicit: run(): Step 84530 - Time = 0.109616
Euler1dExplicit: run(): Step 84540 - Time = 0.109628
Euler1dExplicit: run(): Step 84550 - Time = 0.109641
Euler1dExplicit: run(): Step 84560 - Time = 0.109653
Euler1dExplicit: run(): Step 84570 - Time = 0.109666
Euler1dExplicit: run(): Step 84580 - Time = 0.109678
Euler1dExplicit: run(): Step 84590 - Time = 0.109691
Euler1dExplicit: run(): Step 84600 - Time = 0.109703
Euler1dExplicit: run(): Step 84610 - Time = 0.109716
Euler1dExplicit: run(): Step 84620 - Time = 0.109728
Euler1dExplicit: run(): Step 84630 - Time = 0.109741
Euler1dExplicit: run(): Step 84640 - Time = 0.109753
Euler1dExplicit: run(): Step 84650 - Time = 0.109766
Euler1dExplicit: run(): Step 84660 - Time = 0.109778
Euler1dExplicit: run(): Step 84670 - Time = 0.109791
Euler1dExplicit: run(): Step 84680 - Time = 0.109803
Euler1dExplicit: run(): Step 84690 - Time = 0.109816
Euler1dExplicit: run(): Step 84700 - Time = 0.109828
Euler1dExplicit: run(): Step 84710 - Time = 0.109841
Euler1dExplicit: run(): Step 84720 - Time = 0.109853
Euler1dExplicit: run(): Step 84730 - Time = 0.109866
Euler1dExplicit: run(): Step 84740 - Time = 0.109878
Euler1dExplicit: run(): Step 84750 - Time = 0.109891
Euler1dExplicit: run(): Step 84760 - Time = 0.109903
Euler1dExplicit: run(): Step 84770 - Time = 0.109916
Euler1dExplicit: run(): Step 84780 - Time = 0.109928
Euler1dExplicit: run(): Step 84790 - Time = 0.109941
Euler1dExplicit: run(): Step 84800 - Time = 0.109953
Euler1dExplicit: run(): Step 84810 - Time = 0.109966
Euler1dExplicit: run(): Step 84820 - Time = 0.109978
Euler1dExplicit: run(): Step 84830 - Time = 0.109990
Euler1dExplicit: run(): Step 84840 - Time = 0.110003
Euler1dExplicit: run(): Step 84850 - Time = 0.110015
Euler1dExplicit: run(): Step 84860 - Time = 0.110028
Euler1dExplicit: run(): Step 84870 - Time = 0.110040
Euler1dExplicit: run(): Step 84880 - Time = 0.110053
Euler1dExplicit: run(): Step 84890 - Time = 0.110065
Euler1dExplicit: run(): Step 84900 - Time = 0.110078
Euler1dExplicit: run(): Step 84910 - Time = 0.110090
Euler1dExplicit: run(): Step 84920 - Time = 0.110103
Euler1dExplicit: run(): Step 84930 - Time = 0.110115
Euler1dExplicit: run(): Step 84940 - Time = 0.110128
Euler1dExplicit: run(): Step 84950 - Time = 0.110140
Euler1dExplicit: run(): Step 84960 - Time = 0.110153
Euler1dExplicit: run(): Step 84970 - Time = 0.110165
Euler1dExplicit: run(): Step 84980 - Time = 0.110178
Euler1dExplicit: run(): Step 84990 - Time = 0.110190
Euler1dExplicit: run(): Step 85000 - Time = 0.110203
Euler1dExplicit: run(): Step 85010 - Time = 0.110215
Euler1dExplicit: run(): Step 85020 - Time = 0.110228
Euler1dExplicit: run(): Step 85030 - Time = 0.110240
Euler1dExplicit: run(): Step 85040 - Time = 0.110253
Euler1dExplicit: run(): Step 85050 - Time = 0.110265
Euler1dExplicit: run(): Step 85060 - Time = 0.110278
Euler1dExplicit: run(): Step 85070 - Time = 0.110290
Euler1dExplicit: run(): Step 85080 - Time = 0.110303
Euler1dExplicit: run(): Step 85090 - Time = 0.110315
Euler1dExplicit: run(): Step 85100 - Time = 0.110327
Euler1dExplicit: run(): Step 85110 - Time = 0.110340
Euler1dExplicit: run(): Step 85120 - Time = 0.110352
Euler1dExplicit: run(): Step 85130 - Time = 0.110365
Euler1dExplicit: run(): Step 85140 - Time = 0.110377
Euler1dExplicit: run(): Step 85150 - Time = 0.110390
Euler1dExplicit: run(): Step 85160 - Time = 0.110402
Euler1dExplicit: run(): Step 85170 - Time = 0.110415
Euler1dExplicit: run(): Step 85180 - Time = 0.110427
Euler1dExplicit: run(): Step 85190 - Time = 0.110440
Euler1dExplicit: run(): Step 85200 - Time = 0.110452
Euler1dExplicit: run(): Step 85210 - Time = 0.110465
Euler1dExplicit: run(): Step 85220 - Time = 0.110477
Euler1dExplicit: run(): Step 85230 - Time = 0.110489
Euler1dExplicit: run(): Step 85240 - Time = 0.110502
Euler1dExplicit: run(): Step 85250 - Time = 0.110514
Euler1dExplicit: run(): Step 85260 - Time = 0.110527
Euler1dExplicit: run(): Step 85270 - Time = 0.110539
Euler1dExplicit: run(): Step 85280 - Time = 0.110552
Euler1dExplicit: run(): Step 85290 - Time = 0.110564
Euler1dExplicit: run(): Step 85300 - Time = 0.110577
Euler1dExplicit: run(): Step 85310 - Time = 0.110589
Euler1dExplicit: run(): Step 85320 - Time = 0.110602
Euler1dExplicit: run(): Step 85330 - Time = 0.110614
Euler1dExplicit: run(): Step 85340 - Time = 0.110626
Euler1dExplicit: run(): Step 85350 - Time = 0.110639
Euler1dExplicit: run(): Step 85360 - Time = 0.110651
Euler1dExplicit: run(): Step 85370 - Time = 0.110664
Euler1dExplicit: run(): Step 85380 - Time = 0.110676
Euler1dExplicit: run(): Step 85390 - Time = 0.110689
Euler1dExplicit: run(): Step 85400 - Time = 0.110701
Euler1dExplicit: run(): Step 85410 - Time = 0.110714
Euler1dExplicit: run(): Step 85420 - Time = 0.110726
Euler1dExplicit: run(): Step 85430 - Time = 0.110739
Euler1dExplicit: run(): Step 85440 - Time = 0.110751
Euler1dExplicit: run(): Step 85450 - Time = 0.110763
Euler1dExplicit: run(): Step 85460 - Time = 0.110776
Euler1dExplicit: run(): Step 85470 - Time = 0.110788
Euler1dExplicit: run(): Step 85480 - Time = 0.110801
Euler1dExplicit: run(): Step 85490 - Time = 0.110813
Euler1dExplicit: run(): Step 85500 - Time = 0.110826
Euler1dExplicit: run(): Step 85510 - Time = 0.110838
Euler1dExplicit: run(): Step 85520 - Time = 0.110851
Euler1dExplicit: run(): Step 85530 - Time = 0.110863
Euler1dExplicit: run(): Step 85540 - Time = 0.110875
Euler1dExplicit: run(): Step 85550 - Time = 0.110888
Euler1dExplicit: run(): Step 85560 - Time = 0.110900
Euler1dExplicit: run(): Step 85570 - Time = 0.110913
Euler1dExplicit: run(): Step 85580 - Time = 0.110925
Euler1dExplicit: run(): Step 85590 - Time = 0.110938
Euler1dExplicit: run(): Step 85600 - Time = 0.110950
Euler1dExplicit: run(): Step 85610 - Time = 0.110963
Euler1dExplicit: run(): Step 85620 - Time = 0.110975
Euler1dExplicit: run(): Step 85630 - Time = 0.110987
Euler1dExplicit: run(): Step 85640 - Time = 0.111000
Euler1dExplicit: run(): Step 85650 - Time = 0.111012
Euler1dExplicit: run(): Step 85660 - Time = 0.111025
Euler1dExplicit: run(): Step 85670 - Time = 0.111037
Euler1dExplicit: run(): Step 85680 - Time = 0.111050
Euler1dExplicit: run(): Step 85690 - Time = 0.111062
Euler1dExplicit: run(): Step 85700 - Time = 0.111075
Euler1dExplicit: run(): Step 85710 - Time = 0.111087
Euler1dExplicit: run(): Step 85720 - Time = 0.111099
Euler1dExplicit: run(): Step 85730 - Time = 0.111112
Euler1dExplicit: run(): Step 85740 - Time = 0.111124
Euler1dExplicit: run(): Step 85750 - Time = 0.111137
Euler1dExplicit: run(): Step 85760 - Time = 0.111149
Euler1dExplicit: run(): Step 85770 - Time = 0.111162
Euler1dExplicit: run(): Step 85780 - Time = 0.111174
Euler1dExplicit: run(): Step 85790 - Time = 0.111187
Euler1dExplicit: run(): Step 85800 - Time = 0.111199
Euler1dExplicit: run(): Step 85810 - Time = 0.111211
Euler1dExplicit: run(): Step 85820 - Time = 0.111224
Euler1dExplicit: run(): Step 85830 - Time = 0.111236
Euler1dExplicit: run(): Step 85840 - Time = 0.111249
Euler1dExplicit: run(): Step 85850 - Time = 0.111261
Euler1dExplicit: run(): Step 85860 - Time = 0.111274
Euler1dExplicit: run(): Step 85870 - Time = 0.111286
Euler1dExplicit: run(): Step 85880 - Time = 0.111299
Euler1dExplicit: run(): Step 85890 - Time = 0.111311
Euler1dExplicit: run(): Step 85900 - Time = 0.111323
Euler1dExplicit: run(): Step 85910 - Time = 0.111336
Euler1dExplicit: run(): Step 85920 - Time = 0.111348
Euler1dExplicit: run(): Step 85930 - Time = 0.111361
Euler1dExplicit: run(): Step 85940 - Time = 0.111373
Euler1dExplicit: run(): Step 85950 - Time = 0.111386
Euler1dExplicit: run(): Step 85960 - Time = 0.111398
Euler1dExplicit: run(): Step 85970 - Time = 0.111411
Euler1dExplicit: run(): Step 85980 - Time = 0.111423
Euler1dExplicit: run(): Step 85990 - Time = 0.111435
Euler1dExplicit: run(): Step 86000 - Time = 0.111448
Euler1dExplicit: run(): Step 86010 - Time = 0.111460
Euler1dExplicit: run(): Step 86020 - Time = 0.111473
Euler1dExplicit: run(): Step 86030 - Time = 0.111485
Euler1dExplicit: run(): Step 86040 - Time = 0.111498
Euler1dExplicit: run(): Step 86050 - Time = 0.111510
Euler1dExplicit: run(): Step 86060 - Time = 0.111523
Euler1dExplicit: run(): Step 86070 - Time = 0.111535
Euler1dExplicit: run(): Step 86080 - Time = 0.111547
Euler1dExplicit: run(): Step 86090 - Time = 0.111560
Euler1dExplicit: run(): Step 86100 - Time = 0.111572
Euler1dExplicit: run(): Step 86110 - Time = 0.111585
Euler1dExplicit: run(): Step 86120 - Time = 0.111597
Euler1dExplicit: run(): Step 86130 - Time = 0.111610
Euler1dExplicit: run(): Step 86140 - Time = 0.111622
Euler1dExplicit: run(): Step 86150 - Time = 0.111635
Euler1dExplicit: run(): Step 86160 - Time = 0.111647
Euler1dExplicit: run(): Step 86170 - Time = 0.111659
Euler1dExplicit: run(): Step 86180 - Time = 0.111672
Euler1dExplicit: run(): Step 86190 - Time = 0.111684
Euler1dExplicit: run(): Step 86200 - Time = 0.111697
Euler1dExplicit: run(): Step 86210 - Time = 0.111709
Euler1dExplicit: run(): Step 86220 - Time = 0.111722
Euler1dExplicit: run(): Step 86230 - Time = 0.111734
Euler1dExplicit: run(): Step 86240 - Time = 0.111747
Euler1dExplicit: run(): Step 86250 - Time = 0.111759
Euler1dExplicit: run(): Step 86260 - Time = 0.111771
Euler1dExplicit: run(): Step 86270 - Time = 0.111784
Euler1dExplicit: run(): Step 86280 - Time = 0.111796
Euler1dExplicit: run(): Step 86290 - Time = 0.111809
Euler1dExplicit: run(): Step 86300 - Time = 0.111821
Euler1dExplicit: run(): Step 86310 - Time = 0.111834
Euler1dExplicit: run(): Step 86320 - Time = 0.111846
Euler1dExplicit: run(): Step 86330 - Time = 0.111859
Euler1dExplicit: run(): Step 86340 - Time = 0.111871
Euler1dExplicit: run(): Step 86350 - Time = 0.111883
Euler1dExplicit: run(): Step 86360 - Time = 0.111896
Euler1dExplicit: run(): Step 86370 - Time = 0.111908
Euler1dExplicit: run(): Step 86380 - Time = 0.111921
Euler1dExplicit: run(): Step 86390 - Time = 0.111933
Euler1dExplicit: run(): Step 86400 - Time = 0.111946
Euler1dExplicit: run(): Step 86410 - Time = 0.111958
Euler1dExplicit: run(): Step 86420 - Time = 0.111971
Euler1dExplicit: run(): Step 86430 - Time = 0.111983
Euler1dExplicit: run(): Step 86440 - Time = 0.111995
Euler1dExplicit: run(): Step 86450 - Time = 0.112008
Euler1dExplicit: run(): Step 86460 - Time = 0.112020
Euler1dExplicit: run(): Step 86470 - Time = 0.112033
Euler1dExplicit: run(): Step 86480 - Time = 0.112045
Euler1dExplicit: run(): Step 86490 - Time = 0.112058
Euler1dExplicit: run(): Step 86500 - Time = 0.112070
Euler1dExplicit: run(): Step 86510 - Time = 0.112083
Euler1dExplicit: run(): Step 86520 - Time = 0.112095
Euler1dExplicit: run(): Step 86530 - Time = 0.112107
Euler1dExplicit: run(): Step 86540 - Time = 0.112120
Euler1dExplicit: run(): Step 86550 - Time = 0.112132
Euler1dExplicit: run(): Step 86560 - Time = 0.112145
Euler1dExplicit: run(): Step 86570 - Time = 0.112157
Euler1dExplicit: run(): Step 86580 - Time = 0.112170
Euler1dExplicit: run(): Step 86590 - Time = 0.112182
Euler1dExplicit: run(): Step 86600 - Time = 0.112195
Euler1dExplicit: run(): Step 86610 - Time = 0.112207
Euler1dExplicit: run(): Step 86620 - Time = 0.112219
Euler1dExplicit: run(): Step 86630 - Time = 0.112232
Euler1dExplicit: run(): Step 86640 - Time = 0.112244
Euler1dExplicit: run(): Step 86650 - Time = 0.112257
Euler1dExplicit: run(): Step 86660 - Time = 0.112269
Euler1dExplicit: run(): Step 86670 - Time = 0.112282
Euler1dExplicit: run(): Step 86680 - Time = 0.112294
Euler1dExplicit: run(): Step 86690 - Time = 0.112307
Euler1dExplicit: run(): Step 86700 - Time = 0.112319
Euler1dExplicit: run(): Step 86710 - Time = 0.112331
Euler1dExplicit: run(): Step 86720 - Time = 0.112344
Euler1dExplicit: run(): Step 86730 - Time = 0.112356
Euler1dExplicit: run(): Step 86740 - Time = 0.112369
Euler1dExplicit: run(): Step 86750 - Time = 0.112381
Euler1dExplicit: run(): Step 86760 - Time = 0.112394
Euler1dExplicit: run(): Step 86770 - Time = 0.112406
Euler1dExplicit: run(): Step 86780 - Time = 0.112419
Euler1dExplicit: run(): Step 86790 - Time = 0.112431
Euler1dExplicit: run(): Step 86800 - Time = 0.112443
Euler1dExplicit: run(): Step 86810 - Time = 0.112456
Euler1dExplicit: run(): Step 86820 - Time = 0.112468
Euler1dExplicit: run(): Step 86830 - Time = 0.112481
Euler1dExplicit: run(): Step 86840 - Time = 0.112493
Euler1dExplicit: run(): Step 86850 - Time = 0.112506
Euler1dExplicit: run(): Step 86860 - Time = 0.112518
Euler1dExplicit: run(): Step 86870 - Time = 0.112531
Euler1dExplicit: run(): Step 86880 - Time = 0.112543
Euler1dExplicit: run(): Step 86890 - Time = 0.112555
Euler1dExplicit: run(): Step 86900 - Time = 0.112568
Euler1dExplicit: run(): Step 86910 - Time = 0.112580
Euler1dExplicit: run(): Step 86920 - Time = 0.112593
Euler1dExplicit: run(): Step 86930 - Time = 0.112605
Euler1dExplicit: run(): Step 86940 - Time = 0.112618
Euler1dExplicit: run(): Step 86950 - Time = 0.112630
Euler1dExplicit: run(): Step 86960 - Time = 0.112643
Euler1dExplicit: run(): Step 86970 - Time = 0.112655
Euler1dExplicit: run(): Step 86980 - Time = 0.112667
Euler1dExplicit: run(): Step 86990 - Time = 0.112680
Euler1dExplicit: run(): Step 87000 - Time = 0.112692
Euler1dExplicit: run(): Step 87010 - Time = 0.112705
Euler1dExplicit: run(): Step 87020 - Time = 0.112717
Euler1dExplicit: run(): Step 87030 - Time = 0.112730
Euler1dExplicit: run(): Step 87040 - Time = 0.112742
Euler1dExplicit: run(): Step 87050 - Time = 0.112754
Euler1dExplicit: run(): Step 87060 - Time = 0.112767
Euler1dExplicit: run(): Step 87070 - Time = 0.112779
Euler1dExplicit: run(): Step 87080 - Time = 0.112792
Euler1dExplicit: run(): Step 87090 - Time = 0.112804
Euler1dExplicit: run(): Step 87100 - Time = 0.112817
Euler1dExplicit: run(): Step 87110 - Time = 0.112829
Euler1dExplicit: run(): Step 87120 - Time = 0.112841
Euler1dExplicit: run(): Step 87130 - Time = 0.112854
Euler1dExplicit: run(): Step 87140 - Time = 0.112866
Euler1dExplicit: run(): Step 87150 - Time = 0.112879
Euler1dExplicit: run(): Step 87160 - Time = 0.112891
Euler1dExplicit: run(): Step 87170 - Time = 0.112903
Euler1dExplicit: run(): Step 87180 - Time = 0.112916
Euler1dExplicit: run(): Step 87190 - Time = 0.112928
Euler1dExplicit: run(): Step 87200 - Time = 0.112941
Euler1dExplicit: run(): Step 87210 - Time = 0.112953
Euler1dExplicit: run(): Step 87220 - Time = 0.112966
Euler1dExplicit: run(): Step 87230 - Time = 0.112978
Euler1dExplicit: run(): Step 87240 - Time = 0.112990
Euler1dExplicit: run(): Step 87250 - Time = 0.113003
Euler1dExplicit: run(): Step 87260 - Time = 0.113015
Euler1dExplicit: run(): Step 87270 - Time = 0.113028
Euler1dExplicit: run(): Step 87280 - Time = 0.113040
Euler1dExplicit: run(): Step 87290 - Time = 0.113052
Euler1dExplicit: run(): Step 87300 - Time = 0.113065
Euler1dExplicit: run(): Step 87310 - Time = 0.113077
Euler1dExplicit: run(): Step 87320 - Time = 0.113090
Euler1dExplicit: run(): Step 87330 - Time = 0.113102
Euler1dExplicit: run(): Step 87340 - Time = 0.113114
Euler1dExplicit: run(): Step 87350 - Time = 0.113127
Euler1dExplicit: run(): Step 87360 - Time = 0.113139
Euler1dExplicit: run(): Step 87370 - Time = 0.113152
Euler1dExplicit: run(): Step 87380 - Time = 0.113164
Euler1dExplicit: run(): Step 87390 - Time = 0.113176
Euler1dExplicit: run(): Step 87400 - Time = 0.113189
Euler1dExplicit: run(): Step 87410 - Time = 0.113201
Euler1dExplicit: run(): Step 87420 - Time = 0.113214
Euler1dExplicit: run(): Step 87430 - Time = 0.113226
Euler1dExplicit: run(): Step 87440 - Time = 0.113238
Euler1dExplicit: run(): Step 87450 - Time = 0.113251
Euler1dExplicit: run(): Step 87460 - Time = 0.113263
Euler1dExplicit: run(): Step 87470 - Time = 0.113276
Euler1dExplicit: run(): Step 87480 - Time = 0.113288
Euler1dExplicit: run(): Step 87490 - Time = 0.113300
Euler1dExplicit: run(): Step 87500 - Time = 0.113313
Euler1dExplicit: run(): Step 87510 - Time = 0.113325
Euler1dExplicit: run(): Step 87520 - Time = 0.113338
Euler1dExplicit: run(): Step 87530 - Time = 0.113350
Euler1dExplicit: run(): Step 87540 - Time = 0.113362
Euler1dExplicit: run(): Step 87550 - Time = 0.113375
Euler1dExplicit: run(): Step 87560 - Time = 0.113387
Euler1dExplicit: run(): Step 87570 - Time = 0.113400
Euler1dExplicit: run(): Step 87580 - Time = 0.113412
Euler1dExplicit: run(): Step 87590 - Time = 0.113424
Euler1dExplicit: run(): Step 87600 - Time = 0.113437
Euler1dExplicit: run(): Step 87610 - Time = 0.113449
Euler1dExplicit: run(): Step 87620 - Time = 0.113462
Euler1dExplicit: run(): Step 87630 - Time = 0.113474
Euler1dExplicit: run(): Step 87640 - Time = 0.113486
Euler1dExplicit: run(): Step 87650 - Time = 0.113499
Euler1dExplicit: run(): Step 87660 - Time = 0.113511
Euler1dExplicit: run(): Step 87670 - Time = 0.113524
Euler1dExplicit: run(): Step 87680 - Time = 0.113536
Euler1dExplicit: run(): Step 87690 - Time = 0.113548
Euler1dExplicit: run(): Step 87700 - Time = 0.113561
Euler1dExplicit: run(): Step 87710 - Time = 0.113573
Euler1dExplicit: run(): Step 87720 - Time = 0.113585
Euler1dExplicit: run(): Step 87730 - Time = 0.113598
Euler1dExplicit: run(): Step 87740 - Time = 0.113610
Euler1dExplicit: run(): Step 87750 - Time = 0.113623
Euler1dExplicit: run(): Step 87760 - Time = 0.113635
Euler1dExplicit: run(): Step 87770 - Time = 0.113647
Euler1dExplicit: run(): Step 87780 - Time = 0.113660
Euler1dExplicit: run(): Step 87790 - Time = 0.113672
Euler1dExplicit: run(): Step 87800 - Time = 0.113685
Euler1dExplicit: run(): Step 87810 - Time = 0.113697
Euler1dExplicit: run(): Step 87820 - Time = 0.113709
Euler1dExplicit: run(): Step 87830 - Time = 0.113722
Euler1dExplicit: run(): Step 87840 - Time = 0.113734
Euler1dExplicit: run(): Step 87850 - Time = 0.113747
Euler1dExplicit: run(): Step 87860 - Time = 0.113759
Euler1dExplicit: run(): Step 87870 - Time = 0.113771
Euler1dExplicit: run(): Step 87880 - Time = 0.113784
Euler1dExplicit: run(): Step 87890 - Time = 0.113796
Euler1dExplicit: run(): Step 87900 - Time = 0.113808
Euler1dExplicit: run(): Step 87910 - Time = 0.113821
Euler1dExplicit: run(): Step 87920 - Time = 0.113833
Euler1dExplicit: run(): Step 87930 - Time = 0.113845
Euler1dExplicit: run(): Step 87940 - Time = 0.113858
Euler1dExplicit: run(): Step 87950 - Time = 0.113870
Euler1dExplicit: run(): Step 87960 - Time = 0.113882
Euler1dExplicit: run(): Step 87970 - Time = 0.113895
Euler1dExplicit: run(): Step 87980 - Time = 0.113907
Euler1dExplicit: run(): Step 87990 - Time = 0.113920
Euler1dExplicit: run(): Step 88000 - Time = 0.113932
Euler1dExplicit: run(): Step 88010 - Time = 0.113944
Euler1dExplicit: run(): Step 88020 - Time = 0.113957
Euler1dExplicit: run(): Step 88030 - Time = 0.113969
Euler1dExplicit: run(): Step 88040 - Time = 0.113981
Euler1dExplicit: run(): Step 88050 - Time = 0.113994
Euler1dExplicit: run(): Step 88060 - Time = 0.114006
Euler1dExplicit: run(): Step 88070 - Time = 0.114018
Euler1dExplicit: run(): Step 88080 - Time = 0.114031
Euler1dExplicit: run(): Step 88090 - Time = 0.114043
Euler1dExplicit: run(): Step 88100 - Time = 0.114055
Euler1dExplicit: run(): Step 88110 - Time = 0.114068
